gene	control_rep1	control_rep2	control_rep3	WNT3A_rep1	WNT3A_rep2	WNT3A_rep3
GATC	4.58250943938086	4.73722842851139	4.74075947898144	4.51125248663387	4.69172827559985	4.56304454585429
GATM	3.92849345326382	4.01668395242107	4.3247468842587	3.41244895551945	3.29355231958263	3.87180908789439
GBA	3.93528133099939	4.22951182902717	3.78021351685301	3.88466028558443	4.02653701852073	4.02705179601647
GBA2	4.50624141360124	4.39259702159366	4.22393486014899	4.44509178052132	4.45129293576181	4.53775252719905
GBAP1	2.08338685509912	1.9114739836453	1.38031339325543	1.5519958664661	1.57187371290993	1.54183488409754
GBE1	0.954901333754332	0.988214945655473	1.02359959755869	1.25856787726747	1.2907130960577	1.06309295681458
GBF1	3.71722219837047	3.74492552624398	3.64543775673802	3.76355251686934	3.92524817747402	3.97665409238121
GBGT1	0.364475612460683	0.279617413398059	0.50404740977338	0.725928873772338	0.825305414524704	1.06315910810681
GBP1	1.71366366771794	1.83834779414486	2.20638436144995	2.16790509705184	2.12069370390489	1.72272333125873
GBP2	1.72161831640851	1.11292537792639	1.96679964968608	1.88328459566726	2.15584034169504	1.53294437045019
GBP3	0.106736240391127	0.0486334956795666	0.0936104812499004	0	0	0
GBP4	0.591735725631035	0.618337066296294	0.380524589931442	0.64328675991524	0.402594796069173	0.671373428121864
GBP5	1.51765073537076	1.48438097039055	1.6438974649238	1.56728561464605	1.63157421050397	1.52217899221649
GBP6	0.691175677026106	0.373523138765959	0.366149947166411	0.244165668656884	0.204599401350165	0.189354590839504
GBP7	0.0807193041869037	0	0.0707148290947255	0	0	0
GBX1	0	0	0.154317579424128	0.171341030339781	0	0
GBX2	0	0	0.0814343132305692	0	0	0
GCA	3.52255083545835	3.40036659431033	3.29103377008834	3.32003150352457	3.16937261637082	3.06364860866206
GCAT	4.19462953693111	4.39936363337625	4.1678017976665	4.28248714435805	4.07454998184755	4.08934177731869
GCC1	2.50155355764135	2.45893988930252	2.8559579249168	2.69519047743053	3.04899176017192	2.91257142377091
GCC2	2.67295318837934	2.54890772708726	2.92444239387494	2.77539384982774	2.76914608555745	2.6678011773202
GCDH	4.6168270031731	4.40012992731622	4.40386347293828	4.78353879495535	4.52524529934013	4.79558881774546
GCFC2	3.28958138306591	3.22055127357856	3.32937392790883	2.81719663814179	3.24911765698534	2.76279958292232
GCG	0.285827362588157	0.476443376089424	0	0	0.304961504880513	0
GCH1	1.61508522113889	1.57093593742036	1.64909819961784	1.2930914364922	1.79672604243299	1.27709438096774
GCHFR	4.41466942019634	3.84124973851963	4.36672783007486	4.27942117690788	3.76146068485095	4.21811251999219
GCK	0	0.127520269936537	0.124790192571613	0	0	0.071997414935549
GCLC	3.46422210855437	3.66756424475528	3.6412932970423	3.49270586799229	3.64366103779992	3.63109669822795
GCLM	2.38289778671848	2.60611875630461	2.57891801091351	1.93930739734623	2.58436685473449	2.07729801412086
GCM1	0.32810488900342	0.064338772561772	0.39188302534273	0	0.286249866603417	0.203532393771618
GCM2	0.157953424804836	0.14184852110707	0.138826194110464	0.0791752200874143	0	0
GCNT1	1.53192107049165	1.41580965838559	1.1492275457244	1.30786853077966	0.936970737604409	1.72899044395888
GCNT2	0.207145447633342	0.220885500555187	0.147741950040486	0.239614976123259	0.22140877615558	0.315329778881161
GCNT4	0.439318547202184	0.540111886971361	0.530008216451737	0.651007230700352	0.81951509600609	0.352279412264137
GCNT7	0	0	0.0836958824284517	0	0	0
GCSAM	0	0	0	0.0583565265885973	0	0.11599267026034
GCSAML	0.0485050367244967	0.0433900915143556	0.0424345333775856	0.0473191415574868	0	0
GCSH	4.56065345576053	4.92245768147404	4.70455038550847	4.54615605850248	4.26141174626089	4.47909412675566
GCSHP3	4.1679037352587	4.5191861497488	3.89463358258914	4.24501658974644	3.94071336916312	3.9000318901455
GDA	0.0375037047936854	0.0663089743226033	0.096228192284325	0	0	0
GDAP1	2.08260578452383	2.59023437876183	2.31270634107068	1.84472912489785	2.17551246092839	1.57569497126227
GDAP1L1	0	0.0623537751540423	0.0609893366995581	0.0679599970495972	0.339918258654635	0.197535896972604
GDAP2	1.69576698984396	1.9686229862761	1.8129776347811	1.78618430879517	1.6064294492158	1.50332132701745
GDE1	5.42183812342287	5.54269387106968	5.65380268589992	6.45958254746846	6.11613962148819	6.40111199205729
GDF11	2.70344828700041	2.82847570060601	2.65804403380652	2.8132641377209	2.78777075569271	2.72543020827784
GDF15	0.160507065402857	0.1441546037702	0.692790599264217	0.545000928223812	1.33173998721272	0.661619371288479
GDF5	0	0.0690529010336617	0.067545273675444	0	0	0.0762780628243153
GDF6	5.116525841588	5.11673668512585	5.00203636181481	5.16445600664696	5.06632667263222	4.75272403120148
GDF9	0.667573816687114	0.416142206101112	0.725754340483847	0.701272346239539	0.706737065641912	0.50910686408248
GDI1	6.26622265680274	5.95177232865186	5.99221744261857	6.55406989452689	6.56120615205347	6.74117539272641
GDI2	7.44693849647152	7.55539895584385	7.66789993211861	7.83552411322321	7.8091525108915	7.62961271154571
GDNF	0.918041823148515	0.732867902628592	0.719968936345519	1.2023629855036	1.05316859812528	1.2364250348242
GDPD1	3.28732222512994	2.93503511822056	3.31272031828208	3.28866429350615	3.88225363460325	3.05053604875665
GDPD2	0.231147917253738	0.271294245264956	0.138989051166547	0.154410404012936	0.246927140172515	0
GDPD3	2.04741205986536	2.08730036723004	1.37208882267045	1.61825348438464	0.815705957693641	1.99957959067729
GDPD5	0.528434295442569	0.541793602522641	0.589771377865278	0.762839898851552	0.821848357317327	1.03078578240356
GDPGP1	0.733991554570252	0.813988945845957	0.761118590070576	0.551551717482842	0.676720760672636	0.557992549731883
GEM	2.33034541676449	2.65792700783721	3.1852206231886	2.44043628841249	2.93821490438602	2.28035246373126
GEMIN2	3.93126065532356	3.95639620448148	3.90996810806033	3.40729725860043	3.62129088995754	3.63783304454773
GEMIN4	4.37008381670529	4.53015862190306	4.39198107737229	4.18201043541307	4.48318661072639	4.33587440536698
GEMIN5	3.23253272154642	3.14195371916015	3.26478469246442	3.23573747466537	3.70385311282304	3.42342828827611
GEMIN6	2.78852874917677	2.77646610715727	2.79063862149178	2.7336962987569	2.37613749028639	2.14036451968879
GEMIN7	3.95308366446667	3.89242948345127	3.87672998191296	4.14602584530866	3.9930773321407	3.66839116867361
GEMIN8	6.16711325604847	5.71023962499336	6.01226402953092	6.40241358404215	6.18932441735894	6.11710202894416
GEMIN8P4	1.96557248409202	2.50343810020634	2.38619233928845	2.85471828257879	2.58362459803871	2.02322938416347
GEN1	2.60583574602266	2.56724383486899	2.25648582262636	1.78474141716845	1.57821605607583	1.51423005114068
GET4	3.65973225677875	3.62618159517896	3.31372188153654	3.76697686580812	3.5301402972454	3.4805837015611
GFAP	0	0.0275605606330833	0	0	0	0.0304901785743011
GFER	2.81188183221259	3.09226281589061	3.03604060325709	3.32817647282901	3.33938997793629	3.54343707471972
GFI1	1.12902164654504	1.01139740667063	1.59908042270543	1.45228058588638	1.25190772863546	1.51535024649069
GFM1	3.38540523018006	3.55784811613939	3.60075781922478	3.33155256691734	3.6668769025632	3.18090426221282
GFM2	4.39486358424927	4.18843508290688	4.29504047153155	4.48841370229372	4.1770962087728	4.2840618024547
GFOD1	1.15472618512082	1.44846052981163	1.7392248508213	1.49844726570025	1.43237888976799	1.07113142457086
GFOD2	2.74811429013643	2.94656702547256	2.53373048433493	2.57316325017121	2.73873740691321	2.72888802445317
GFPT1	3.69945159892221	3.84969874343515	4.23636985369694	3.92834707712318	4.23380834299208	4.11957695523376
GFPT2	1.29925132950045	1.69702300495803	1.84429854311707	1.85869517197456	1.96119489723725	2.40303618024349
GFRA1	0	0.0196060915677946	0	0	0	0.0216965152581546
GFRA2	2.81276153652452	3.00841718193816	3.32101986498193	3.3395070308012	3.62222595796143	3.4616937184015
GFRA3	0.0966092199380336	0.168240971493456	0	0	0	0
GFRAL	0.373604014001409	0.337933111860209	0.0901914962472545	0	0.110210474886475	0
GGA1	5.92787414373772	5.67373582093412	5.51158811471852	5.73112599748484	5.73489767092276	5.83591697111825
GGA2	4.75017976880512	4.80526619396058	4.63453221763939	4.41354590458973	4.58257822074623	4.68306465288908
GGA3	3.4115353831591	3.1616416805328	2.96171971867715	3.06085960230287	3.09790819545639	3.17263150057363
GGACT	1.93368164517725	1.50783151457636	1.94778117670892	1.99846715578852	1.86831890222935	2.16548203580825
GGCT	5.9210644587192	5.78890371106875	5.66425372205004	5.88536424179876	5.39668956936878	5.62103431522462
GGCX	3.45946128987053	3.18799197801767	3.37597100711553	3.76252834132938	3.734053891046	3.78702358380408
GGH	7.00767832425293	7.14504314417877	6.75717285522942	6.80144518614449	6.59440701599329	6.80695885790461
GGN	0.250006996822423	0.153985722725525	0.287169324776484	0.453144713536679	0.0945822356166141	0.458611012101315
GGNBP1	0.527370285783532	0	0	0	0	0
GGNBP2	4.63139550474024	4.77965630256283	4.89049920641074	4.69635827787683	4.66318380984498	4.5559521054123
GGPS1	4.24789237196459	4.49297436204511	4.39039365252103	4.46104402863292	4.08600666686587	4.10901146520442
GGT1	1.26001945669668	1.54419133692658	1.02181215350089	1.06951049749171	1.02680253283263	1.00581737020399
GGT3P	0.164396703586807	0.21619533246878	0.275886075148706	0.160530123708149	0.0906253613345244	0
GGT5	0.0498096350375987	0	0.043578313427214	0.0485923779995494	0.0534420093880262	0.0492651598681082
GGT6	0.639032493883546	0.533929229289167	0.869528412760979	0.520797223300371	0.504953413250951	0.220734143891756
GGT7	3.59904128094592	3.49335162758468	3.27488205459781	3.4397643892213	3.69416156534559	3.92271411248373
GGT8P	1.37443319975696	0.30687944313161	0	0	0.891796599823108	0.608794051957037
GH1	0	0.382782526865529	0	0	0	0.418455230422407
GHDC	2.05104200054633	1.79676591444284	2.10534675096168	2.55696379741886	2.34044195684607	2.58644474179811
GHITM	6.78697574894307	6.9370697751054	7.22885401390045	7.18488632746764	7.45313765198621	7.05635683872721
GHR	0.121682865646204	0.242889374872708	0.206210125673164	0.156295114481251	0	0.15837970112701
GHRL	0.375508350935781	0	0	0	0	0
GHRLOS	1.2663634794748	1.47086984685912	0.722124426095892	0.97635789097651	0.438594697552998	0.862033107728989
GID4	2.91313375069503	3.185094019813	3.31217038919064	3.28432854979531	3.52241794173248	3.59384383917859
GID8	4.26378620633435	4.30629397350715	4.37033241431474	4.38670148050516	4.47594999422283	4.31676516771915
GIGYF1	5.02467028137445	4.50985893365757	4.08507065073557	4.20311568206164	3.80119160486377	4.19887353833215
GIGYF2	3.22269425528379	3.26956117945035	3.4716414432886	3.47519417773044	3.91425961329772	3.78269660216147
GIMAP1	0.29118514037625	0.329713362587714	0.25730283380472	0.391276005936988	0.0957830510854701	0.36103448270404
GIMAP2	0.5726834331732	0.834490045083791	1.01504373078733	1.16057238323879	0.60737566593249	1.04272312513259
GIMAP6	0.814303056230469	0.403273255336907	1.07282071566319	0.644783268490446	0.589182046159297	0.321934028414691
GIMAP8	0.224975040646763	0.413077888461075	0.0826071335483318	0.178428417224674	0.101000838446791	0.137671903464908
GIN1	1.94319111240503	1.94273940536772	1.80081376930365	1.59901172467581	1.88437410222128	1.48848660878888
GINM1	4.06163846761057	4.08845065240435	4.4321249457999	4.21361805278183	4.11602222905973	4.53707025961049
GINS1	4.69274213068279	5.1034193104342	4.93530169162879	3.97336607174647	4.21748821452717	4.09380918901694
GINS2	4.91468059750234	5.38239935541713	4.95105275294691	4.90957596358928	4.92325976021071	4.82124504227911
GINS3	3.83093671799431	3.97893263937309	3.79680149458157	3.36910091089392	3.15578406984227	3.28777052224695
GINS4	4.74887740516782	4.93372439401058	4.79875167023902	4.38619500551546	4.55599080408752	4.24732390978249
GIP	1.47251894385756	2.17706688751591	1.76999619979099	1.10699421761966	1.43030660409374	1.11783837708587
GIPC1	5.05835010777314	4.9968953518275	4.98443690386885	5.20057785438135	5.33401859765751	5.17783832206318
GIPC2	0	0	0	0	0	0
GIPC3	0.0462476235961046	0.0413673273321401	0.0404556936411333	0.131324146607718	0.356104427505096	0.402870013673172
GIPR	0.425981808773882	0.205841712093703	0.153739001480688	0.274224501783027	0.127303861865986	0.327400513341548
GIT1	5.08980785085786	5.17549215358594	5.17025595070226	5.00946020489489	5.44615276228165	5.23895803995824
GIT2	3.88462016400494	3.71023569032829	3.76397030858459	4.03501545114673	4.1486055261571	3.89706108505112
GJA1	4.89188388807924	5.3018988628372	5.09785501085333	5.22711303116869	5.01436798614665	4.64133484731662
GJA3	1.96334628885625	1.6005988552083	2.13194585510426	2.24064389759757	2.77645029243864	1.85847019596366
GJA5	0.18027132705758	0.0560515078146551	0.255387148027003	0.061103009170266	0.131355965174834	0.0619453194465085
GJB2	0.23800381846244	0.214324062817775	0.334531998763398	0.232540752732208	0.329882733192002	0.235562193821154
GJB3	0.252283037397671	0	0.0780732556073943	0	0	0
GJB5	0.273141934237071	0	0.125628090714993	0	0	0.141510715844304
GJB7	0.0866610050764924	0	0	0.164454352403643	0	0.0857255039192815
GJC1	3.72036536891962	3.87767450834721	3.53021408558335	3.23532772086497	3.41283734560359	3.21128684198659
GJC2	0.759192769886669	1.23220568232021	0.682204817131651	1.19488804035762	1.23432153268626	1.2821103707066
GJC3	0	0.293941018020054	0.287985742547568	0	0.183883250032799	0.170092448652921
GJD3	2.64747038337247	2.71301969593413	2.86166696378288	2.85280136698065	3.25866427239816	3.22696539532647
GJD4	0.123503498488024	0.110777214682114	0.209206831784179	0.12055889293769	0	0
GK	2.60768757718791	2.79828969646973	2.60127012249033	2.04675077059073	1.93350290367647	2.27728933907973
GK3P	0	0.0942429307622694	0	0	0.217139119535343	0
GK5	1.13192755582122	0.933679619726214	0.908635732164817	0.812240459226084	0.733914261938036	0.820960901085551
GKAP1	4.06401651188555	4.05950954032754	3.56274218391842	3.66618555730114	3.21356933729915	3.71960405535222
GKN1	0.760378971626347	0.695685185792137	0.68329716875725	0.225487755513588	0.803627426327696	0.598998601914411
GKN2	0.129968243052855	0.116602382787621	0.114096911119449	0	0.139171373769167	0.12858566930775
GLA	6.07125724195119	6.08244738910106	5.83090100069497	6.10940155570355	5.84054587443686	5.869946292828
GLB1	3.81941581818266	3.78385882233279	4.11316457606351	4.02841498398492	4.24179513398032	4.19762586354897
GLB1L	2.58259026430402	2.23908281270821	2.51492584932578	2.40987923727705	2.56528107940265	2.7436763600949
GLB1L2	2.62651380745695	2.86865762598502	2.30679092120509	2.27687577725002	2.62805466971875	2.36425776094894
GLB1L3	0.880494348340228	0.808163320458109	0.62542769431059	0.439960880069146	0.557170708134518	0.658593227991549
GLCCI1	2.66885355940109	2.43652139627676	2.49227038827641	2.46708178398402	2.24557928970908	2.28005543293462
GLCE	5.20169675063764	4.94796185896943	5.50533298200936	5.763898262744	6.10615425139636	5.81601289794286
GLDC	3.89415069370259	4.07132807922463	3.76015881578312	3.91537006996865	3.70693797764941	3.84716183772069
GLDN	0.0797240565230524	0.071397557786553	0	0	0	0
GLE1	4.93524186145962	4.86096665557584	4.80288018426543	4.64673268473856	4.79064746356329	4.69917874120353
GLG1	7.94928799402322	7.65243660358241	7.87457586388557	7.99742005793713	8.36966127812767	8.32967836678036
GLI1	1.33590290832958	1.59659784044025	0.779515299735449	1.3576531765024	1.61233287626267	1.47401634532788
GLI2	2.32441560441328	2.15370776578636	1.9436472368483	2.40982114718948	2.46715904652173	2.67384112388305
GLI3	2.61517845941569	2.75726311691169	2.79030257175559	2.60090775993808	2.91157575607837	2.9165047104528
GLI4	3.9051939246059	3.6453242293161	3.69403240631388	3.90583537561936	3.96031367878218	4.17943318434243
GLIPR1	1.25921632533361	1.4303166223308	1.44366409875499	1.22378719782845	1.11210523367479	1.16065732508469
GLIPR1L1	0.583996578693123	0.152372048464369	0	0.165620959271369	0.181440944319144	0.318142003489969
GLIPR1L2	2.08664328820929	1.59930105726778	1.45855919007717	2.09506021903154	1.68239077539008	2.01824362336521
GLIPR2	1.57821979604848	2.10885726075413	1.81123647049654	1.74173541924536	2.07049684613347	1.84161807684212
GLIS1	0.202457915038744	0.534493389257275	0.609844072398583	0.985077412872139	1.19836126713556	1.13215264941027
GLIS2	2.57556435749762	2.35603312204588	2.45125517708	2.64115928477262	3.04099135822872	3.09266118991667
GLIS3	0.632933006293604	0.749236613970258	0.78338143225323	0.868842403252337	0.71117207863425	0.504789428732319
GLMN	3.59851167752226	3.49861660700404	3.42809432490863	3.20383778533677	3.02645576407784	3.22183768473886
GLO1	7.35113294653595	7.57526155743171	7.40358412372195	7.45274579459787	7.2744227343287	7.07261358910848
GLOD4	5.27100923348542	5.41444766966285	5.34633552084204	5.33969397223966	5.43045848492418	5.21623030494844
GLP1R	0.0641656773725892	0	0	0.0626051305438978	0	0.344654475759422
GLRA2	0.121440945426152	0	0.106572848552486	0.0604889807739428	0.249371474728454	0.176663027288945
GLRA4	0	0	0.0937091584609526	0	0	0.105702695732473
GLRB	1.2079329203812	0.853419669926019	0.773889871258551	1.18745513963177	1.55641296386085	1.35813281216311
GLRX	3.77434605238393	3.52961938854796	3.6446348557823	5.12060086839853	4.20244536732537	4.48778631520417
GLRX2	1.85478277011584	2.00393624862189	1.65663901031203	1.62560566358671	1.53220271781969	1.49389801339983
GLRX3	4.80600537220798	5.19969993050219	4.85766319463519	5.00886041414447	4.82337445957465	4.77323136629511
GLRX5	5.25903617840231	5.33604758500798	5.04272530977615	5.23222531143394	4.86666802246541	4.96036782148935
GLS	4.52523196384075	4.37845864388878	4.29404560047683	4.41547147190815	4.49370045045409	4.47649452437933
GLS2	0.793988493662225	0.767326763043709	0.971582939543466	0.328353699670942	0.591500518605923	0.446627647877476
GLT1D1	0.989304038391484	1.0629723029879	0.830408165006091	0.902454100381161	0.770287472669929	0.981321151499423
GLT8D1	5.02778175191641	5.13113086588045	4.99113811716488	5.20992709520449	5.10808008658573	5.16859697068288
GLT8D2	1.88913625001596	2.00659916931199	2.28360719509615	1.74154829978206	2.1860464779031	1.84791174643988
GLTP	3.88615315016897	4.11918570445032	4.08847520035614	4.2076055053454	4.34464465708596	4.28488295920909
GLTPD2	1.40952197497434	1.93925714080162	1.2904930443525	1.23026664128036	1.47484785686395	1.32283207902608
GLUD1	6.18388218449219	6.11475638340016	6.36982967420025	6.32810339913542	6.39088561555083	6.25387648590644
GLUD1P3	3.20093814799846	2.92876700725206	2.23724355578403	3.01252352172775	2.75631952858389	2.65513579108489
GLUD2	0.226428223946147	0	0.0696348503707355	0.221210973730103	0	0.0786305102846702
GLUL	5.91078928516895	5.77328547435009	5.84584220236324	6.35877963519831	6.00863123328017	6.07871782753643
GLYAT	0.103481910618562	0.0927528767547085	0.333053286908686	0.100998108397952	0.213844557134101	0
GLYATL1	0.0866610050764924	0.413263984612241	0	0.24014721263258	0	0.166641605923998
GLYATL2	0.756047994406066	0.999689119020485	1.03731360125487	0.667002992260941	0.353335823055587	0.422878127040099
GLYCTK	3.06860155347909	2.79341086310507	2.6881756039764	2.71220175367132	2.42487745916594	2.57555680502926
GLYR1	4.98807306158948	5.32361187852083	5.15956265784255	4.96814817661371	5.25407832026045	5.04866278687582
GM2A	1.22719636836647	1.27746199431346	1.45437024376943	0.992533721766777	1.11647645612127	0.779778443201603
GMCL1	2.36302778182579	2.55441254923621	2.82559452237471	2.71214271651769	2.91682986575351	2.75084358133917
GMDS	3.88587272207527	3.87530553307495	4.47120037278702	4.51416460355346	4.90309293206069	4.82473312949671
GMEB1	2.2598015831327	2.37031187114235	2.32204222860947	2.28937208583235	2.27323808719378	2.25365946063951
GMEB2	3.34605704702622	3.32038717487044	3.13107275604081	3.08592383045871	3.15699985319546	3.12921500135597
GMFB	3.87560836867796	4.01767518444904	4.11172705952359	4.02363545964783	3.97838367729449	3.83350334397786
GMFG	0	0.166927324863354	0.163400266970593	0	0.198587180273654	0
GMIP	2.40890653209227	2.32983684517184	2.209102226161	2.71498401081038	2.57868984509737	2.69741001619022
GMNN	6.07133149367283	6.45172254487928	6.03068823555494	5.58257283342116	5.41660865259452	5.37502116043019
GMPPA	3.35467915416708	3.42929222406979	3.38259216293709	3.710745311569	3.55385880948802	3.48187928669784
GMPPB	2.36780945827855	2.52314623471112	2.32087528087117	1.98310404272365	2.00191393993363	1.9815954447237
GMPR	1.47041933821697	1.50138697042181	1.25299439051344	0.788403765391664	1.20274257027588	1.5536963733307
GMPR2	4.7767672655976	4.87064213090013	5.00475885105574	5.22998944400688	5.05474166410967	5.28594481465275
GMPS	4.43451021904276	4.48903401520376	4.56738510483438	4.37932411415912	4.35163945902997	4.44894987838371
GNA11	3.09180326923076	3.43178105120563	3.62018586069393	3.19672371127197	3.70032169237178	3.6024172235272
GNA12	4.41639445030886	4.59955653460744	4.88250674273971	4.43102325804199	4.81416310535403	4.84231148899161
GNA13	4.19607303168035	4.4849330125441	4.76016730883264	4.17969977382669	4.48878091293493	4.43471219152964
GNA14	5.56937063109713	5.60000891831457	5.95292356942639	5.34588058278261	5.62133862339003	5.67611726886258
GNA15	0	0	0	0	0	0.0914888415826146
GNAI1	1.20660891950978	1.16561446714321	1.28481197911852	0.960729839587327	1.3709506659699	0.737740827397383
GNAI2	5.10417471141652	5.10122263339889	5.1847889409393	5.2504545055413	5.06356845588808	5.38125206286269
GNAI3	2.61813615852473	2.76170990780304	2.91667825174731	2.79476982489871	2.90549649684439	2.6584789823654
GNAL	1.10116975733698	0.916565967978139	0.886679430553396	0.372963074455258	0.550199221046192	0.555929691493037
GNAO1	0.134809138046855	0.232569388799947	0.304683337487838	0.0673037185353197	0.178274132298991	0.225894771115501
GNAQ	2.70676521029421	2.72080868559314	3.20476961430881	2.34638763668352	2.95010557864458	2.82070055203041
GNAS	8.68476245752155	8.54209231506378	8.49043056680715	8.92104516893771	8.56133074313809	8.78251344870726
GNAS-AS1	0.239970685295973	0.28150549500247	0.144468966423491	0.234466043372422	0.0905878394268228	0.1626023585956
GNAT2	0.396588145710341	0.248958283426083	0.243839097987829	0.269853530457186	0.294660229302934	0.392727561116833
GNAZ	2.99068557041548	3.12400716183071	3.23776140900985	3.03368591203263	3.30388190870965	3.49377381571201
GNB1	7.51098495696043	7.72341897625103	7.8773559363837	7.73508004718217	7.99363193540602	7.79551138319467
GNB1L	1.9888473947349	1.99632823906443	1.79219833951731	1.97690495474113	1.99500025626273	2.19589169079104
GNB2	6.797474947656	6.80118062544394	6.82591262695964	6.98672446385675	6.97134795822417	6.90568349365128
GNB3	3.05045832608475	2.6494522102156	1.95568532353594	1.68163365328269	1.04093002573446	2.02377430975015
GNB4	4.55710290153253	4.6307255672253	4.8633975253017	4.44649695980344	4.72730481411349	4.42843095514066
GNB5	2.21628119349192	2.35221936597741	2.51957699395943	2.19275251657203	2.4132344475734	2.48393916863013
GNE	4.39352450393142	4.48679179875794	4.5023201629495	4.3771253072621	4.35957679394579	4.30694715338859
GNG10	2.61222473306378	2.69983914468807	2.88100794940552	3.32928492357164	2.67641113615681	2.82534643704295
GNG11	5.08174981686705	4.79641090811063	4.77990125310177	6.32954438221811	5.49653319842963	5.81765359504317
GNG12	2.6159950724521	2.29945370717905	3.29950929645589	3.19058400535952	3.92526861301541	3.29032833656569
GNG12-AS1	0.0885063151207725	0	0.151166810803171	0	0.267722755827437	0.0875514921945478
GNG13	0	0.173958750889184	0	0.188964868373286	0	0
GNG2	1.2863171188089	1.05804541105191	1.33386357638789	0.601220164523699	1.01226069700878	0.980875598516506
GNG3	0.971333678069643	0.893610428783077	0.50520453345844	0.953658692589638	0.228975453671797	0.963452626928236
GNG4	1.99570532588576	2.3438318732866	1.98947608170195	1.9586087618996	2.0533322050319	2.32035997417545
GNG5	6.18961506333332	6.14777424436026	6.3422155752353	6.49281629654852	6.33057250667865	6.31517885706378
GNG7	0.740865528898629	0.378140994086678	0.768185152201783	0.888185979157372	1.20029441019303	1.08971253889459
GNGT1	0.368172939646675	0.176065806369692	0.0887508573512858	2.52318455555984	0.475490979163511	0.89720504194002
GNGT2	3.37623843456765	3.72523194215069	3.83744428926117	3.8875876445162	3.84657649382561	3.61551578970654
GNL1	4.21064556995705	4.13888389789488	4.08034268517077	4.25205443792172	4.45303187330181	4.34979419602853
GNL2	5.75155350675739	5.87103849863694	5.679598183674	5.78036662226796	5.70941155159613	5.52304221317451
GNL3	6.55883634411746	6.83290685811797	6.60742529882328	6.47099514769516	6.32201145941607	6.08159573869006
GNL3L	5.01233599299444	5.4135600469296	5.22107429155188	4.75170191311822	4.94186649348834	4.81126476357977
GNLY	0	0	0.0840519599796229	0	0.102756081266035	0
GNMT	1.91316932677396	0.956830531878799	0.852006254895298	1.19192548072199	0.886824120318852	1.28269594936122
GNPAT	5.01317859134359	5.09410448916419	5.0505194492877	5.1669824048358	5.14144530849584	4.96428621498518
GNPDA1	4.0768104396035	4.15030328882039	4.10228148171737	4.22485103521829	4.31743462981895	4.00802395760714
GNPDA2	1.98730495026774	2.00807498306244	2.06487193156484	2.15515776643761	2.25614970553401	1.93666704655345
GNPNAT1	4.12017130106722	4.44039924288815	4.41580113615893	4.14244056436855	4.34879402005748	3.99142586203705
GNPTAB	2.25998549525389	2.45101452026082	2.78280084961801	2.19374242485502	2.2883948597724	2.31981368703203
GNPTG	3.95183280756234	3.42225567640023	3.60249193903355	4.05867160783492	3.97527530203495	3.90907785109723
GNRH1	2.45765537757651	2.21847713603792	1.84467155108884	2.17661060831433	1.08444269932722	2.2415887458039
GNRH2	0.246469667192072	0.222010869405745	0	0	0	0.452551565201426
GNRHR	0.334599745739829	0.302273329530126	0.155669541613066	0.172833396128417	0.0977516438300192	0.255312060241062
GNRHR2	2.12299556301088	1.71676377392867	1.7281261219855	1.90913948622005	2.0792142520109	2.19555539193795
GNS	4.30564090169483	4.44646892754919	4.37075313440629	4.61457625213634	4.76462072559435	4.84572371112204
GOLGA1	3.23187391614224	2.97103437488212	3.20964357538569	3.00743160258857	2.81851685011754	2.8960485586079
GOLGA2	4.63810988443145	4.32433003867251	4.641646657854	5.2739434843796	4.94017623004778	5.2155659376684
GOLGA2P5	0.974819521590638	0.610521827270526	0.844761772184601	0.450064455723533	0.575066501041435	0.710561452077819
GOLGA3	3.73193716566691	3.75614972725063	3.4777036649607	3.6202256412804	3.65452228369838	3.77225591755694
GOLGA4	4.14552008186045	3.87713248214287	3.87511763556292	4.35435758893735	3.72243637259171	4.18120431722073
GOLGA5	4.10594087039081	3.98004993910393	4.0721243329459	4.39484103025365	4.03387252861179	4.08276470599456
GOLGA6A	0.236160421699801	0.212650849575185	0.0549409293035431	0.119976109917594	0	0.178755650453165
GOLGA6B	0.41237109075889	0.306101997293329	0.157742537758496	0.175121394625974	0	0.335430595471479
GOLGA6C	3.23427935149443	3.00463004806542	2.81551882826526	2.60712608671609	1.60418297745919	2.47533281801131
GOLGA6D	0.121658630233918	0.0555890135366844	0	0	0.0666202894643168	0.061435221394745
GOLGA6L10	0.219060951961736	0.303665961201946	0.39498779734503	0.173665345211462	0.144952126038918	0.295151114000911
GOLGA6L4	0.422694136293889	0.221334273550582	0.182804306342542	0.276499522409629	0.137163799262876	0.205417094669656
GOLGA6L6	0	0.0879318869607305	0	0.0957626191403751	0	0
GOLGA6L9	0.119358666442817	0	0.129774043232579	0.0594302786347912	0.0330384920956132	0.0304395023624017
GOLGA7	6.12292293900256	6.14185959440626	6.35668873417379	6.49939603642157	6.41654451030519	6.27686722056172
GOLGA7B	0.0312598462814661	0	0	0	0	0.0309159715116803
GOLGA8A	5.2784732726622	4.50383041520138	3.97229448650661	4.52524425559329	3.56152079075333	4.3632636016098
GOLGA8B	4.23466308466144	3.50826615012391	3.22953260997364	3.54285735674583	2.78500764119599	3.38527941619056
GOLGA8CP	0	0	0.0335681411202958	0	0	0
GOLGA8DP	0.204219668572429	0.12502109456807	0.288360515374656	0.199479470260505	0	0.13782899847481
